Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,37674
Base Time Seconds,1705531612
Base Time Fractional,.887012950
Base Time,01/17/2024 22:46:52.887012950,
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
0.009993966030947,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.652247000,None,
0.01014206827892,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.655801000,None,
0.01004974334357,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.659456000,None,
0.01017138643429,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.663123000,None,
0.01058014321224,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.666795000,None,
0.009979092177931,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.670597000,None,
0.0102619204391,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.674265000,None,
0.01010809180032,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.688377000,None,
0.01032553522791,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.692000000,None,
0.01048383606851,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.695522000,None,
0.0101998783742,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.699085000,None,
0.01002793730761,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.702747000,None,
0.01013033379737,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.706576000,None,
0.01014152314175,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.710202000,None,
0.009747540402458,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.724559000,None,
0.009956974169732,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.728151000,None,
0.01011775484046,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.731814000,None,
0.01012775052476,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.735431000,None,
0.01013829947255,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.739105000,None,
0.01017858969396,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.742688000,None,
0.01001065309689,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.746267000,None,
0.009983695116304,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.761052000,None,
0.009918587301821,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.764792000,None,
0.01031676200196,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.768575000,None,
0.01033951084584,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.772163000,None,
0.01042162934877,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.775843000,None,
0.009744653624175,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.779352000,None,
0.01048671966549,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.782877000,None,
0.01004673634451,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.798323000,None,
0.009863663791655,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.801900000,None,
0.009914038318102,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.805523000,None,
0.01035533157757,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.809084000,None,
0.01017811178557,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.812753000,None,
0.01002609491606,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.816353000,None,
0.01001086951724,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.837063000,None,
0.01025406520864,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.840675000,None,
0.01006515223753,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.844290000,None,
0.01012926507928,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.847877000,None,
0.01010255968865,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.851577000,None,
0.01025457567846,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.855335000,None,
0.01002428785778,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.859330000,None,
0.01041773241612,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.862976000,None,
0.009958501325061,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.866715000,None,
0.01010516436413,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.870334000,None,
0.01009699298699,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.873944000,None,
0.0101091286961,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.877601000,None,
0.01034878876056,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.881291000,None,
0.009926698000343,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.884958000,None,
0.01032869171955,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.901140000,None,
0.009924232649479,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.904701000,None,
0.010240871688,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.908407000,None,
0.01021453020387,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.912122000,None,
0.01032280995624,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.915687000,None,
0.01039395621382,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.919324000,None,
0.01014602907219,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.922923000,None,
0.009911725857137,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.937187000,None,
0.0101783978723,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.940815000,None,
0.01022680173326,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.944350000,None,
0.01007195415826,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.948076000,None,
0.01018901605848,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.951690000,None,
0.01011636511404,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.955318000,None,
0.01019091934565,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.958913000,None,
0.01023782100661,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.973408000,None,
0.01020928431214,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.977008000,None,
0.01005929464492,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.980593000,None,
0.01012589935359,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.984315000,None,
0.01025622721704,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.988004000,None,
0.01032000424875,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.991569000,None,
0.0101988975444,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,110.995224000,None,
0.01003550646566,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.009737000,None,
0.01019078326244,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.013343000,None,
0.01004943470525,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.017273000,None,
0.01005709625987,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.020869000,None,
0.009883979628487,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.024553000,None,
0.01019514249172,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.028170000,None,
0.009888526320835,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.031860000,None,
0.009978381993141,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.046474000,None,
0.01041259111222,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.050229000,None,
0.009996921881301,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.053866000,None,
0.01004793449642,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.057492000,None,
0.01027017710598,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.061188000,None,
0.01019480053119,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.064770000,None,
0.009975232658947,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.068469000,None,
0.01010609817223,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.084036000,None,
0.009978831929313,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.087762000,None,
0.01013522534873,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.091468000,None,
0.01005592232932,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.094984000,None,
0.01015112225482,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.098658000,None,
0.009869566058854,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.102290000,None,
0.009927234816838,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.106699000,None,
0.009840489997967,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.110344000,None,
0.01007433815734,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.114051000,None,
0.009826761480551,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.117957000,None,
0.01007260684031,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.121653000,None,
0.01018790379413,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.125287000,None,
0.009944822685133,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.128888000,None,
0.01000109665571,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.132483000,None,
0.01057162400902,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.150127000,None,
0.01002438727075,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.153872000,None,
0.009936356856532,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.157547000,None,
0.009858275861055,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.161209000,None,
0.01017049438934,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.164919000,None,
0.01003327560495,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.168722000,None,
0.009821518123647,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.172313000,None,
0.009988919669911,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.185961000,None,
0.01015039182864,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.189691000,None,
0.01039248170128,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.193381000,None,
0.009902341391142,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.197025000,None,
0.01004084391052,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.200674000,None,
0.009967076255462,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.204311000,None,
0.01042500456258,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.221589000,None,
0.01057446956091,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.225337000,None,
0.01036507453482,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.228857000,None,
0.01004415774734,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.232511000,None,
0.01006141743868,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.236183000,None,
0.0100630497122,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.239823000,None,
0.01023947987019,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.243438000,None,
0.009876767992736,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.257604000,None,
0.01031422661325,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.261209000,None,
0.01031282161883,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.265024000,None,
0.009842766089955,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.268672000,None,
0.01039142009776,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.272307000,None,
0.009937201235849,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.275912000,None,
0.01056548646179,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.279571000,None,
0.01020805458521,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.293939000,None,
0.0103603649209,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.297637000,None,
0.01006314504712,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.301331000,None,
0.009873017918926,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.305063000,None,
0.01007126528006,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.308629000,None,
0.009953008187955,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.312349000,None,
0.01011623398118,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.316130000,None,
0.009973727644552,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.331734000,None,
0.01009921995276,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.335436000,None,
0.01014632216341,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.339143000,None,
0.01041534236206,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.342714000,None,
0.01015368757392,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.346370000,None,
0.01028602036145,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.349916000,None,
0.01037974028925,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.353737000,None,
0.01014511610072,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.368550000,None,
0.01029874370863,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.372178000,None,
0.010270411603,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.375839000,None,
0.0103729229921,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.379439000,None,
0.01013004864325,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.383185000,None,
0.01029559046791,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.386835000,None,
0.01035637362621,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.390546000,None,
0.01029202868058,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.405894000,None,
0.01014287652201,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.409651000,None,
0.0101600767854,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.413176000,None,
0.01017869075392,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.416867000,None,
0.01007813195823,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.420510000,None,
0.01011390530021,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.424215000,None,
0.01022127356113,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.443905000,None,
0.01029759959233,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.447471000,None,
0.01003372523193,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.451139000,None,
0.0100891287364,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.454849000,None,
0.01020701331573,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.458520000,None,
0.01006238893102,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.462313000,None,
0.0101575930531,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.465941000,None,
0.01005728658842,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.480556000,None,
0.01029833998062,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.484252000,None,
0.01005247654505,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.487866000,None,
0.01031545796141,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.491484000,None,
0.01022942726663,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.495085000,None,
0.01021065557279,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.498730000,None,
0.01003468256847,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.502802000,None,
0.009993569339326,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.506433000,None,
0.009875022347795,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.510021000,None,
0.009986002772024,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.513617000,None,
0.01021679888123,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.517337000,None,
0.01020526152757,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.521040000,None,
0.0104078377942,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.524698000,None,
0.0103517804608,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.528329000,None,
0.01009522684969,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.544767000,None,
0.01025583298691,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.548489000,None,
0.01008941022057,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.552159000,None,
0.01008949471876,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.555818000,None,
0.01041973873007,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.559452000,None,
0.009817579041451,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.563052000,None,
0.01015062086153,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.566735000,None,
0.0101722531392,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.580969000,None,
0.010211274039,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.584584000,None,
0.01010600721325,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.588278000,None,
0.01007837593789,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.591856000,None,
0.01008572202937,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.595562000,None,
0.01022952145083,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.599213000,None,
0.01019946711648,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.602781000,None,
0.01038389294915,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.617392000,None,
0.01036184695693,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.621074000,None,
0.01003945757442,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.624737000,None,
0.01025182883291,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.628447000,None,
0.01021353366926,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.632015000,None,
0.01018100052345,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.635814000,None,
0.01022339805756,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.653804000,None,
0.01010073613537,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.657436000,None,
0.01005769094878,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.661061000,None,
0.0104463819769,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.664801000,None,
0.01032632919127,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.668530000,None,
0.01000166448302,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.672098000,None,
0.01023008480769,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.675729000,None,
0.01015072396995,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.691290000,None,
0.009957327954674,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.694940000,None,
0.0101883665654,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.698495000,None,
0.009925479539385,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.702254000,None,
0.01001462800131,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.705948000,None,
0.01033064467626,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.709693000,None,
0.01000987057022,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.714098000,None,
0.01026261969889,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.717788000,None,
0.009879679800412,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.721408000,None,
0.01004473430903,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.725007000,None,
0.01011239140203,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.728699000,None,
0.01024199657055,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.732273000,None,
0.01005934419751,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.736154000,None,
0.01001225986775,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.739829000,None,
0.01021555966855,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.757801000,None,
0.009826032372318,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.761452000,None,
0.01009526630933,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.765088000,None,
0.01053017055138,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.768798000,None,
0.01007394539155,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.772550000,None,
0.01006281445353,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.776202000,None,
0.010033430203,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.779738000,None,
0.009971566735513,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.793428000,None,
0.01002681103241,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.797139000,None,
0.01013108832893,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.800854000,None,
0.009974692674356,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.804506000,None,
0.0100714423197,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.808239000,None,
0.01002432672514,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.811766000,None,
0.00998784260456,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.815381000,None,
0.01023645529384,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.829254000,None,
0.01010058569384,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.832978000,None,
0.01018813641224,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.836622000,None,
0.01020663645062,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.840174000,None,
0.01029244931936,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.843820000,None,
0.01009550136138,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.847433000,None,
0.01014639882003,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.851117000,None,
0.01039978294268,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.864914000,None,
0.009921652009558,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.868482000,None,
0.01009732584761,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.872126000,None,
0.01009642587527,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.875751000,None,
0.01018561584419,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.879466000,None,
0.01007141392175,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.883041000,None,
0.01018047491792,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.886643000,None,
0.01035535715529,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.901165000,None,
0.01022945446282,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.904821000,None,
0.0103907796074,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.908577000,None,
0.009979862856166,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.912430000,None,
0.01020070306412,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.916046000,None,
0.01034487839688,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.919780000,None,
0.01009231680878,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.937402000,None,
0.01004241676244,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.941079000,None,
0.01031115581714,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.944716000,None,
0.01000353706014,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.948314000,None,
0.01018151816425,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.952018000,None,
0.009782231875167,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.955694000,None,
0.009824700721927,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.959410000,None,
0.01019500127586,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.975511000,None,
0.01027610763532,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.979064000,None,
0.01010725161312,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.982766000,None,
0.01039611298033,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.986471000,None,
0.009765430411421,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.990173000,None,
0.009833999180932,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.993759000,None,
0.01024070266008,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,111.997356000,None,
0.009721852715672,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.012512000,None,
0.01011919280346,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.016135000,None,
0.0100342602184,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.019902000,None,
0.01014220039034,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.023599000,None,
0.0100683928137,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.027246000,None,
0.01003312576113,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.030903000,None,
0.009821946381785,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.050144000,None,
0.009842591492215,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.053854000,None,
0.01031286243905,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.057529000,None,
0.01026024061285,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.061151000,None,
0.0103192535192,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.064831000,None,
0.01000506728374,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.068471000,None,
0.01028884515375,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.072081000,None,
0.0104177062765,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.085497000,None,
0.01040920899344,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,112.089225000,None,
